danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.411,0.702,1,-4.702,1,0.0334,0.133,0.0,0.0973,0.407,178.493,audio_features,3Nnm4EROP8wEnMpcmapvLR,spotify:track:3Nnm4EROP8wEnMpcmapvLR,https://api.spotify.com/v1/tracks/3Nnm4EROP8wEnMpcmapvLR,https://api.spotify.com/v1/audio-analysis/3Nnm4EROP8wEnMpcmapvLR,184440,4
0.512,0.951,4,-4.245,0,0.0661,2.77e-05,1.56e-05,0.252,0.145,110.172,audio_features,4EvzBvvreh74hcVAsUvfjD,spotify:track:4EvzBvvreh74hcVAsUvfjD,https://api.spotify.com/v1/tracks/4EvzBvvreh74hcVAsUvfjD,https://api.spotify.com/v1/audio-analysis/4EvzBvvreh74hcVAsUvfjD,213747,4
0.623,0.692,9,-7.977,1,0.0293,0.0173,0.00883,0.124,0.13,104.977,audio_features,5KzuAU7zxcP0bq0CPdRRyr,spotify:track:5KzuAU7zxcP0bq0CPdRRyr,https://api.spotify.com/v1/tracks/5KzuAU7zxcP0bq0CPdRRyr,https://api.spotify.com/v1/audio-analysis/5KzuAU7zxcP0bq0CPdRRyr,202840,4
0.474,0.948,8,-2.487,0,0.057,0.00855,0.0,0.123,0.75,163.029,audio_features,0tkJnDYPIxF1xqxKe8x8YU,spotify:track:0tkJnDYPIxF1xqxKe8x8YU,https://api.spotify.com/v1/tracks/0tkJnDYPIxF1xqxKe8x8YU,https://api.spotify.com/v1/audio-analysis/0tkJnDYPIxF1xqxKe8x8YU,212187,4
0.544,0.756,9,-4.365,0,0.033,0.0127,0.0,0.187,0.0902,125.278,audio_features,43CG5O08Tj6ODmSWQ9pfvF,spotify:track:43CG5O08Tj6ODmSWQ9pfvF,https://api.spotify.com/v1/tracks/43CG5O08Tj6ODmSWQ9pfvF,https://api.spotify.com/v1/audio-analysis/43CG5O08Tj6ODmSWQ9pfvF,272400,4
0.258,0.936,2,-6.131,1,0.358,0.00238,0.0,0.14,0.377,197.944,audio_features,3UBDdFbJw8h0zLMaXGftE6,spotify:track:3UBDdFbJw8h0zLMaXGftE6,https://api.spotify.com/v1/tracks/3UBDdFbJw8h0zLMaXGftE6,https://api.spotify.com/v1/audio-analysis/3UBDdFbJw8h0zLMaXGftE6,189693,4
0.528,0.796,9,-5.98,1,0.0315,0.12,5.32e-06,0.108,0.203,133.307,audio_features,7GUizFgoBcD2RT6BKIdOYl,spotify:track:7GUizFgoBcD2RT6BKIdOYl,https://api.spotify.com/v1/tracks/7GUizFgoBcD2RT6BKIdOYl,https://api.spotify.com/v1/audio-analysis/7GUizFgoBcD2RT6BKIdOYl,241453,4
0.512,0.953,2,-3.474,1,0.0889,0.00185,0.0,0.102,0.452,123.07,audio_features,7EbUzSDb2R7EgyO3uGN1Oz,spotify:track:7EbUzSDb2R7EgyO3uGN1Oz,https://api.spotify.com/v1/tracks/7EbUzSDb2R7EgyO3uGN1Oz,https://api.spotify.com/v1/audio-analysis/7EbUzSDb2R7EgyO3uGN1Oz,203293,4
0.405,0.859,1,-4.41,0,0.0463,0.0394,0.0,0.0745,0.514,95.956,audio_features,0ObyshwXoUY4NTib9v2eji,spotify:track:0ObyshwXoUY4NTib9v2eji,https://api.spotify.com/v1/tracks/0ObyshwXoUY4NTib9v2eji,https://api.spotify.com/v1/audio-analysis/0ObyshwXoUY4NTib9v2eji,211547,4
0.467,0.951,5,-6.081,0,0.0419,0.00018,0.00103,0.165,0.341,87.556,audio_features,1M5F0iablulCzXqiFSyRHI,spotify:track:1M5F0iablulCzXqiFSyRHI,https://api.spotify.com/v1/tracks/1M5F0iablulCzXqiFSyRHI,https://api.spotify.com/v1/audio-analysis/1M5F0iablulCzXqiFSyRHI,159932,4
0.475,0.956,1,-3.823,1,0.123,0.000205,0.0,0.319,0.664,91.413,audio_features,0X0Sce0TWkuYnT8PdNgcB1,spotify:track:0X0Sce0TWkuYnT8PdNgcB1,https://api.spotify.com/v1/tracks/0X0Sce0TWkuYnT8PdNgcB1,https://api.spotify.com/v1/audio-analysis/0X0Sce0TWkuYnT8PdNgcB1,151912,4
0.333,0.851,7,-5.293,1,0.0948,0.0101,0.0,0.277,0.44,108.25,audio_features,1IqKlSMBlwWF0kxY2fBstA,spotify:track:1IqKlSMBlwWF0kxY2fBstA,https://api.spotify.com/v1/tracks/1IqKlSMBlwWF0kxY2fBstA,https://api.spotify.com/v1/audio-analysis/1IqKlSMBlwWF0kxY2fBstA,303093,4
0.489,0.891,6,-4.507,0,0.0574,1.33e-05,3.16e-06,0.0722,0.558,145.016,audio_features,2UMuVwCwPUdTmAYYgd88Fg,spotify:track:2UMuVwCwPUdTmAYYgd88Fg,https://api.spotify.com/v1/tracks/2UMuVwCwPUdTmAYYgd88Fg,https://api.spotify.com/v1/audio-analysis/2UMuVwCwPUdTmAYYgd88Fg,242040,4
0.431,0.877,10,-4.762,0,0.0704,0.0002,0.000252,0.152,0.262,148.298,audio_features,4oS1UEAjl1Fs2nCpOAbp9Q,spotify:track:4oS1UEAjl1Fs2nCpOAbp9Q,https://api.spotify.com/v1/tracks/4oS1UEAjl1Fs2nCpOAbp9Q,https://api.spotify.com/v1/audio-analysis/4oS1UEAjl1Fs2nCpOAbp9Q,311440,4
0.218,0.947,0,-5.188,1,0.135,0.00117,0.0,0.127,0.234,196.76,audio_features,4cMbAP64BETo4dBW8GUwYD,spotify:track:4cMbAP64BETo4dBW8GUwYD,https://api.spotify.com/v1/tracks/4cMbAP64BETo4dBW8GUwYD,https://api.spotify.com/v1/audio-analysis/4cMbAP64BETo4dBW8GUwYD,214667,4
0.442,0.957,1,-4.025,1,0.0482,0.000232,1.87e-05,0.151,0.35,107.472,audio_features,58U3KUbCdpTEoZtGNnQBOa,spotify:track:58U3KUbCdpTEoZtGNnQBOa,https://api.spotify.com/v1/tracks/58U3KUbCdpTEoZtGNnQBOa,https://api.spotify.com/v1/audio-analysis/58U3KUbCdpTEoZtGNnQBOa,197227,4
0.298,0.983,6,-6.566,0,0.464,0.00128,5.63e-05,0.78,0.106,89.629,audio_features,3eI2C0gohXlg4AsavdYSiz,spotify:track:3eI2C0gohXlg4AsavdYSiz,https://api.spotify.com/v1/tracks/3eI2C0gohXlg4AsavdYSiz,https://api.spotify.com/v1/audio-analysis/3eI2C0gohXlg4AsavdYSiz,284067,4
0.53,0.944,11,-6.321,1,0.0611,0.000178,0.00156,0.0529,0.431,106.908,audio_features,1izvrCbd0C75ScVDI6uVOl,spotify:track:1izvrCbd0C75ScVDI6uVOl,https://api.spotify.com/v1/tracks/1izvrCbd0C75ScVDI6uVOl,https://api.spotify.com/v1/audio-analysis/1izvrCbd0C75ScVDI6uVOl,123707,4
0.224,0.996,9,-4.578,1,0.131,0.00326,0.896,0.0305,0.207,214.396,audio_features,2o3v9646q5cqBv5mdYXAYR,spotify:track:2o3v9646q5cqBv5mdYXAYR,https://api.spotify.com/v1/tracks/2o3v9646q5cqBv5mdYXAYR,https://api.spotify.com/v1/audio-analysis/2o3v9646q5cqBv5mdYXAYR,96026,4
0.371,0.839,4,-8.257,0,0.0613,2.32e-05,0.311,0.44,0.544,88.979,audio_features,0S3YlKnOR7F6T8t20gLhf0,spotify:track:0S3YlKnOR7F6T8t20gLhf0,https://api.spotify.com/v1/tracks/0S3YlKnOR7F6T8t20gLhf0,https://api.spotify.com/v1/audio-analysis/0S3YlKnOR7F6T8t20gLhf0,189027,4
0.403,0.79,9,-8.721,1,0.0458,2.74e-05,0.0101,0.198,0.638,178.206,audio_features,0Bv2ixOjn8jKiVTQXE9mF8,spotify:track:0Bv2ixOjn8jKiVTQXE9mF8,https://api.spotify.com/v1/tracks/0Bv2ixOjn8jKiVTQXE9mF8,https://api.spotify.com/v1/audio-analysis/0Bv2ixOjn8jKiVTQXE9mF8,193333,3
0.382,0.882,10,-5.863,1,0.0989,2e-05,0.0256,0.14,0.247,120.05,audio_features,5KX5fs2yfRPZ2E2SYYA4lD,spotify:track:5KX5fs2yfRPZ2E2SYYA4lD,https://api.spotify.com/v1/tracks/5KX5fs2yfRPZ2E2SYYA4lD,https://api.spotify.com/v1/audio-analysis/5KX5fs2yfRPZ2E2SYYA4lD,236747,4
0.215,0.987,7,-4.598,1,0.0975,0.00163,0.0,0.146,0.286,182.656,audio_features,4Y4fGklrIKERF6TixxvLQi,spotify:track:4Y4fGklrIKERF6TixxvLQi,https://api.spotify.com/v1/tracks/4Y4fGklrIKERF6TixxvLQi,https://api.spotify.com/v1/audio-analysis/4Y4fGklrIKERF6TixxvLQi,142587,4
0.353,0.887,8,-10.146,1,0.0881,0.000721,0.00212,0.361,0.341,99.823,audio_features,165wS8DOyhHPiNgB8vlfsE,spotify:track:165wS8DOyhHPiNgB8vlfsE,https://api.spotify.com/v1/tracks/165wS8DOyhHPiNgB8vlfsE,https://api.spotify.com/v1/audio-analysis/165wS8DOyhHPiNgB8vlfsE,206093,4
0.423,0.958,6,-4.167,1,0.0984,6.06e-05,9.97e-06,0.376,0.559,98.286,audio_features,4lIyRjVqJlN8naBv6Cd5Dw,spotify:track:4lIyRjVqJlN8naBv6Cd5Dw,https://api.spotify.com/v1/tracks/4lIyRjVqJlN8naBv6Cd5Dw,https://api.spotify.com/v1/audio-analysis/4lIyRjVqJlN8naBv6Cd5Dw,153587,4
0.356,0.983,6,-4.354,1,0.136,0.00321,2.39e-06,0.246,0.19,137.374,audio_features,7CdGO6KJg20UAAXl7CW8q6,spotify:track:7CdGO6KJg20UAAXl7CW8q6,https://api.spotify.com/v1/tracks/7CdGO6KJg20UAAXl7CW8q6,https://api.spotify.com/v1/audio-analysis/7CdGO6KJg20UAAXl7CW8q6,149133,4
0.271,0.915,4,-5.097,1,0.0988,1.36e-05,0.0409,0.147,0.474,83.795,audio_features,49d4jmxM4yyLkJA7NOiQ7M,spotify:track:49d4jmxM4yyLkJA7NOiQ7M,https://api.spotify.com/v1/tracks/49d4jmxM4yyLkJA7NOiQ7M,https://api.spotify.com/v1/audio-analysis/49d4jmxM4yyLkJA7NOiQ7M,231600,4
0.348,0.988,7,-3.108,0,0.0962,3.29e-06,0.13,0.134,0.573,170.835,audio_features,6yzoLxsBLiEqyB7zpAcJnX,spotify:track:6yzoLxsBLiEqyB7zpAcJnX,https://api.spotify.com/v1/tracks/6yzoLxsBLiEqyB7zpAcJnX,https://api.spotify.com/v1/audio-analysis/6yzoLxsBLiEqyB7zpAcJnX,165720,4
0.248,0.881,5,-5.147,0,0.076,4.76e-05,3.72e-05,0.101,0.347,102.913,audio_features,3w8lbCMKWBMu40MoNyV0Il,spotify:track:3w8lbCMKWBMu40MoNyV0Il,https://api.spotify.com/v1/tracks/3w8lbCMKWBMu40MoNyV0Il,https://api.spotify.com/v1/audio-analysis/3w8lbCMKWBMu40MoNyV0Il,246467,4
0.475,0.922,7,-6.77,1,0.11,0.0341,0.0,0.884,0.617,106.967,audio_features,3jxtdFRy3VX71AbEPEjKgq,spotify:track:3jxtdFRy3VX71AbEPEjKgq,https://api.spotify.com/v1/tracks/3jxtdFRy3VX71AbEPEjKgq,https://api.spotify.com/v1/audio-analysis/3jxtdFRy3VX71AbEPEjKgq,121360,4
0.438,0.972,2,-4.337,1,0.0689,0.000116,0.676,0.0293,0.283,75.764,audio_features,0XNm4jXda363NhHBoOp5II,spotify:track:0XNm4jXda363NhHBoOp5II,https://api.spotify.com/v1/tracks/0XNm4jXda363NhHBoOp5II,https://api.spotify.com/v1/audio-analysis/0XNm4jXda363NhHBoOp5II,196680,4
0.609,0.959,7,-5.818,1,0.0861,0.00179,0.11,0.395,0.342,91.987,audio_features,2BNshqUpO2WSXRpp3lP37y,spotify:track:2BNshqUpO2WSXRpp3lP37y,https://api.spotify.com/v1/tracks/2BNshqUpO2WSXRpp3lP37y,https://api.spotify.com/v1/audio-analysis/2BNshqUpO2WSXRpp3lP37y,241344,4
0.542,0.799,7,-6.785,1,0.0372,2.51e-05,0.353,0.0869,0.268,132.553,audio_features,55QjemxhcFnHRvTjGHLJCO,spotify:track:55QjemxhcFnHRvTjGHLJCO,https://api.spotify.com/v1/tracks/55QjemxhcFnHRvTjGHLJCO,https://api.spotify.com/v1/audio-analysis/55QjemxhcFnHRvTjGHLJCO,156693,4
0.432,0.978,10,-6.52,0,0.0826,0.00106,0.0311,0.238,0.19,118.934,audio_features,2YL1QdU29cFAHrijICeiWA,spotify:track:2YL1QdU29cFAHrijICeiWA,https://api.spotify.com/v1/tracks/2YL1QdU29cFAHrijICeiWA,https://api.spotify.com/v1/audio-analysis/2YL1QdU29cFAHrijICeiWA,121707,4
0.422,0.895,6,-6.207,1,0.0359,1.06e-05,0.0257,0.188,0.824,91.34,audio_features,7FpFV1oQhhZm6Vyj7K5FcS,spotify:track:7FpFV1oQhhZm6Vyj7K5FcS,https://api.spotify.com/v1/tracks/7FpFV1oQhhZm6Vyj7K5FcS,https://api.spotify.com/v1/audio-analysis/7FpFV1oQhhZm6Vyj7K5FcS,153173,4
0.323,0.932,8,-6.552,1,0.0447,8.03e-05,2.09e-05,0.135,0.558,98.243,audio_features,5PbC9tBONAbLTDTfMvzndz,spotify:track:5PbC9tBONAbLTDTfMvzndz,https://api.spotify.com/v1/tracks/5PbC9tBONAbLTDTfMvzndz,https://api.spotify.com/v1/audio-analysis/5PbC9tBONAbLTDTfMvzndz,225960,4
0.352,0.995,8,-4.283,1,0.135,0.0168,0.0,0.241,0.162,91.86,audio_features,4ONnFr8aItCbbRCnTNeSJh,spotify:track:4ONnFr8aItCbbRCnTNeSJh,https://api.spotify.com/v1/tracks/4ONnFr8aItCbbRCnTNeSJh,https://api.spotify.com/v1/audio-analysis/4ONnFr8aItCbbRCnTNeSJh,104600,4
0.344,0.888,0,-7.248,1,0.0912,0.013,5.15e-06,0.0764,0.466,186.634,audio_features,2rVBgcN49HJaYttxOzTogJ,spotify:track:2rVBgcN49HJaYttxOzTogJ,https://api.spotify.com/v1/tracks/2rVBgcN49HJaYttxOzTogJ,https://api.spotify.com/v1/audio-analysis/2rVBgcN49HJaYttxOzTogJ,170213,4
0.268,0.997,0,-2.096,1,0.211,0.00138,0.637,0.153,0.155,124.289,audio_features,4MJkV5HQSuaLxFgM7yvTiy,spotify:track:4MJkV5HQSuaLxFgM7yvTiy,https://api.spotify.com/v1/tracks/4MJkV5HQSuaLxFgM7yvTiy,https://api.spotify.com/v1/audio-analysis/4MJkV5HQSuaLxFgM7yvTiy,203440,4
0.318,0.992,6,-1.882,1,0.272,0.000185,3.35e-06,0.899,0.166,119.964,audio_features,2rf23PCJH09ZAc8eq4yL1B,spotify:track:2rf23PCJH09ZAc8eq4yL1B,https://api.spotify.com/v1/tracks/2rf23PCJH09ZAc8eq4yL1B,https://api.spotify.com/v1/audio-analysis/2rf23PCJH09ZAc8eq4yL1B,53168,4
0.248,0.994,4,-5.617,1,0.275,0.0149,0.1,0.515,0.266,199.584,audio_features,1oBPEkzGxFXHQvF5RfFws2,spotify:track:1oBPEkzGxFXHQvF5RfFws2,https://api.spotify.com/v1/tracks/1oBPEkzGxFXHQvF5RfFws2,https://api.spotify.com/v1/audio-analysis/1oBPEkzGxFXHQvF5RfFws2,96053,4
0.261,0.879,9,-6.34,0,0.0713,7.51e-05,1e-05,0.0797,0.596,83.085,audio_features,00pQYMt0mNh6fAWhgvAdMA,spotify:track:00pQYMt0mNh6fAWhgvAdMA,https://api.spotify.com/v1/tracks/00pQYMt0mNh6fAWhgvAdMA,https://api.spotify.com/v1/audio-analysis/00pQYMt0mNh6fAWhgvAdMA,157213,4
0.391,0.973,9,-5.745,1,0.107,0.00373,0.334,0.0619,0.303,141.671,audio_features,32dTnE7cWjEHCUAjSEvpiM,spotify:track:32dTnE7cWjEHCUAjSEvpiM,https://api.spotify.com/v1/tracks/32dTnE7cWjEHCUAjSEvpiM,https://api.spotify.com/v1/audio-analysis/32dTnE7cWjEHCUAjSEvpiM,124373,4
0.346,0.917,0,-5.847,1,0.104,2.82e-05,0.317,0.226,0.55,128.753,audio_features,4GdInZSiS6HeCjYf4LMXgn,spotify:track:4GdInZSiS6HeCjYf4LMXgn,https://api.spotify.com/v1/tracks/4GdInZSiS6HeCjYf4LMXgn,https://api.spotify.com/v1/audio-analysis/4GdInZSiS6HeCjYf4LMXgn,147187,3
0.591,0.977,2,-3.722,1,0.0517,0.00454,0.0,0.264,0.444,82.513,audio_features,4Z4W0zIwGr9eJ40opS0t2C,spotify:track:4Z4W0zIwGr9eJ40opS0t2C,https://api.spotify.com/v1/tracks/4Z4W0zIwGr9eJ40opS0t2C,https://api.spotify.com/v1/audio-analysis/4Z4W0zIwGr9eJ40opS0t2C,170453,4
0.201,0.979,11,-4.501,0,0.22,0.000312,0.833,0.109,0.296,168.116,audio_features,54P30qdoSqp3MgngBMZOW3,spotify:track:54P30qdoSqp3MgngBMZOW3,https://api.spotify.com/v1/tracks/54P30qdoSqp3MgngBMZOW3,https://api.spotify.com/v1/audio-analysis/54P30qdoSqp3MgngBMZOW3,135471,4
0.19,0.984,9,-3.908,1,0.117,0.0306,0.000205,0.298,0.555,169.542,audio_features,4XMYrzvwERu7QdF4lMSOv7,spotify:track:4XMYrzvwERu7QdF4lMSOv7,https://api.spotify.com/v1/tracks/4XMYrzvwERu7QdF4lMSOv7,https://api.spotify.com/v1/audio-analysis/4XMYrzvwERu7QdF4lMSOv7,144413,4
0.383,0.928,2,-6.508,1,0.146,0.000132,8.71e-05,0.196,0.165,107.682,audio_features,0NEDkO8NleQbN66lO2pl65,spotify:track:0NEDkO8NleQbN66lO2pl65,https://api.spotify.com/v1/tracks/0NEDkO8NleQbN66lO2pl65,https://api.spotify.com/v1/audio-analysis/0NEDkO8NleQbN66lO2pl65,193067,4
0.494,0.919,7,-6.859,1,0.0377,0.00837,0.00099,0.36,0.772,94.046,audio_features,1lqzyOQ3QRX0lNXHk5kzGp,spotify:track:1lqzyOQ3QRX0lNXHk5kzGp,https://api.spotify.com/v1/tracks/1lqzyOQ3QRX0lNXHk5kzGp,https://api.spotify.com/v1/audio-analysis/1lqzyOQ3QRX0lNXHk5kzGp,175413,4
0.322,0.969,7,-5.852,1,0.055,4.62e-06,0.145,0.11,0.0367,119.861,audio_features,35MYAs5EQtZ9c5NLlZammA,spotify:track:35MYAs5EQtZ9c5NLlZammA,https://api.spotify.com/v1/tracks/35MYAs5EQtZ9c5NLlZammA,https://api.spotify.com/v1/audio-analysis/35MYAs5EQtZ9c5NLlZammA,212573,4
0.376,0.822,2,-6.928,1,0.0455,0.00015,0.629,0.127,0.603,106.084,audio_features,3FUkmuhMgkxwvYuV8lvGwU,spotify:track:3FUkmuhMgkxwvYuV8lvGwU,https://api.spotify.com/v1/tracks/3FUkmuhMgkxwvYuV8lvGwU,https://api.spotify.com/v1/audio-analysis/3FUkmuhMgkxwvYuV8lvGwU,209160,4
0.366,0.962,11,-4.072,1,0.191,0.000856,0.000339,0.0416,0.444,140.313,audio_features,0ai9xvb85BylFJ9JP2ogxe,spotify:track:0ai9xvb85BylFJ9JP2ogxe,https://api.spotify.com/v1/tracks/0ai9xvb85BylFJ9JP2ogxe,https://api.spotify.com/v1/audio-analysis/0ai9xvb85BylFJ9JP2ogxe,196720,3
0.402,0.972,2,-5.244,1,0.0616,3.22e-05,0.163,0.59,0.387,76.42,audio_features,1QfjU50ABFOfNhoQVREWXa,spotify:track:1QfjU50ABFOfNhoQVREWXa,https://api.spotify.com/v1/tracks/1QfjU50ABFOfNhoQVREWXa,https://api.spotify.com/v1/audio-analysis/1QfjU50ABFOfNhoQVREWXa,220413,4
0.43,0.846,4,-5.135,1,0.0359,7.38e-05,4.38e-05,0.079,0.365,149.602,audio_features,2fnHEggVPhncefeyheMsfw,spotify:track:2fnHEggVPhncefeyheMsfw,https://api.spotify.com/v1/tracks/2fnHEggVPhncefeyheMsfw,https://api.spotify.com/v1/audio-analysis/2fnHEggVPhncefeyheMsfw,238333,4
0.32,0.946,11,-5.289,1,0.114,0.000421,0.0,0.152,0.134,76.69,audio_features,41A2Hv0SEKnse3TWVuxADF,spotify:track:41A2Hv0SEKnse3TWVuxADF,https://api.spotify.com/v1/tracks/41A2Hv0SEKnse3TWVuxADF,https://api.spotify.com/v1/audio-analysis/41A2Hv0SEKnse3TWVuxADF,216600,4
0.276,0.922,5,-5.41,1,0.0953,8.32e-05,0.395,0.273,0.18,82.854,audio_features,7lWpl0id3QSafkh4rCBCJR,spotify:track:7lWpl0id3QSafkh4rCBCJR,https://api.spotify.com/v1/tracks/7lWpl0id3QSafkh4rCBCJR,https://api.spotify.com/v1/audio-analysis/7lWpl0id3QSafkh4rCBCJR,220453,4
0.467,0.862,11,-6.638,1,0.102,0.000348,0.116,0.108,0.49,133.507,audio_features,2pyFrdfsP9c5ElbXv3m4OQ,spotify:track:2pyFrdfsP9c5ElbXv3m4OQ,https://api.spotify.com/v1/tracks/2pyFrdfsP9c5ElbXv3m4OQ,https://api.spotify.com/v1/audio-analysis/2pyFrdfsP9c5ElbXv3m4OQ,100800,4
0.272,0.965,0,-6.756,1,0.085,2.31e-06,0.0424,0.41,0.334,137.391,audio_features,58GYzvbTEO6p012RiuYaEp,spotify:track:58GYzvbTEO6p012RiuYaEp,https://api.spotify.com/v1/tracks/58GYzvbTEO6p012RiuYaEp,https://api.spotify.com/v1/audio-analysis/58GYzvbTEO6p012RiuYaEp,78099,4
0.26,0.947,2,-6.425,1,0.0896,3.37e-05,2.7e-06,0.284,0.754,184.342,audio_features,5h55QONg24me5Vw4JMYlaJ,spotify:track:5h55QONg24me5Vw4JMYlaJ,https://api.spotify.com/v1/tracks/5h55QONg24me5Vw4JMYlaJ,https://api.spotify.com/v1/audio-analysis/5h55QONg24me5Vw4JMYlaJ,116173,4
0.546,0.984,0,-3.359,1,0.0889,0.00068,0.0858,0.0837,0.251,131.999,audio_features,6ssujYDvWvyC5H8ZBjRW3K,spotify:track:6ssujYDvWvyC5H8ZBjRW3K,https://api.spotify.com/v1/tracks/6ssujYDvWvyC5H8ZBjRW3K,https://api.spotify.com/v1/audio-analysis/6ssujYDvWvyC5H8ZBjRW3K,218773,4
0.291,0.913,10,-5.308,0,0.0793,8.24e-05,0.000417,0.116,0.193,133.452,audio_features,7y952AaC6SYiWlNwuC3Rfv,spotify:track:7y952AaC6SYiWlNwuC3Rfv,https://api.spotify.com/v1/tracks/7y952AaC6SYiWlNwuC3Rfv,https://api.spotify.com/v1/audio-analysis/7y952AaC6SYiWlNwuC3Rfv,210627,4
0.337,0.99,2,-5.369,1,0.111,4.66e-05,0.209,0.155,0.447,79.555,audio_features,3svN7piEFZc4fn5paLZOOJ,spotify:track:3svN7piEFZc4fn5paLZOOJ,https://api.spotify.com/v1/tracks/3svN7piEFZc4fn5paLZOOJ,https://api.spotify.com/v1/audio-analysis/3svN7piEFZc4fn5paLZOOJ,125747,4
0.524,0.951,8,-6.704,1,0.0576,0.0013,0.000108,0.477,0.783,110.529,audio_features,0jxUbJ6Yoj74NqXuOTkI6a,spotify:track:0jxUbJ6Yoj74NqXuOTkI6a,https://api.spotify.com/v1/tracks/0jxUbJ6Yoj74NqXuOTkI6a,https://api.spotify.com/v1/audio-analysis/0jxUbJ6Yoj74NqXuOTkI6a,97267,4
0.303,0.987,7,-1.502,1,0.16,0.000235,0.0,0.257,0.247,96.617,audio_features,4WN54cERPExpnOs1adL5nB,spotify:track:4WN54cERPExpnOs1adL5nB,https://api.spotify.com/v1/tracks/4WN54cERPExpnOs1adL5nB,https://api.spotify.com/v1/audio-analysis/4WN54cERPExpnOs1adL5nB,181227,4
0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,audio_features,0y1QJc3SJVPKJ1OvFmFqe6,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,213707,4
0.529,0.967,1,-3.647,0,0.0508,0.114,0.0,0.61,0.596,140.127,audio_features,0UFDKFqW2oGspYeYqo9wjA,spotify:track:0UFDKFqW2oGspYeYqo9wjA,https://api.spotify.com/v1/tracks/0UFDKFqW2oGspYeYqo9wjA,https://api.spotify.com/v1/audio-analysis/0UFDKFqW2oGspYeYqo9wjA,166373,4
0.457,0.834,5,-4.674,0,0.0817,0.00252,0.00125,0.1,0.201,140.032,audio_features,1H4Y9uW4N0LsxJUz0VnaPJ,spotify:track:1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/tracks/1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/audio-analysis/1H4Y9uW4N0LsxJUz0VnaPJ,204677,4
0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,audio_features,4GssB27iJeqmfGxS94Tfij,spotify:track:4GssB27iJeqmfGxS94Tfij,https://api.spotify.com/v1/tracks/4GssB27iJeqmfGxS94Tfij,https://api.spotify.com/v1/audio-analysis/4GssB27iJeqmfGxS94Tfij,220537,4
0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,audio_features,56sk7jBpZV0CD31G9hEU3b,spotify:track:56sk7jBpZV0CD31G9hEU3b,https://api.spotify.com/v1/tracks/56sk7jBpZV0CD31G9hEU3b,https://api.spotify.com/v1/audio-analysis/56sk7jBpZV0CD31G9hEU3b,231400,4
0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781,audio_features,16DhvbuyvJob4Q9GHNYu2n,spotify:track:16DhvbuyvJob4Q9GHNYu2n,https://api.spotify.com/v1/tracks/16DhvbuyvJob4Q9GHNYu2n,https://api.spotify.com/v1/audio-analysis/16DhvbuyvJob4Q9GHNYu2n,216760,4
0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,audio_features,0YZEYxd1oiqZRFhnnmTKKi,spotify:track:0YZEYxd1oiqZRFhnnmTKKi,https://api.spotify.com/v1/tracks/0YZEYxd1oiqZRFhnnmTKKi,https://api.spotify.com/v1/audio-analysis/0YZEYxd1oiqZRFhnnmTKKi,205394,4
0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,audio_features,1gyee1JuFFiP476LQpRMYU,spotify:track:1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/audio-analysis/1gyee1JuFFiP476LQpRMYU,238400,3
0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,audio_features,3omXshBamrREltcf24gYDC,spotify:track:3omXshBamrREltcf24gYDC,https://api.spotify.com/v1/tracks/3omXshBamrREltcf24gYDC,https://api.spotify.com/v1/audio-analysis/3omXshBamrREltcf24gYDC,200360,4
0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,audio_features,1Qdnvn4XlmZANCVy3XjrQo,spotify:track:1Qdnvn4XlmZANCVy3XjrQo,https://api.spotify.com/v1/tracks/1Qdnvn4XlmZANCVy3XjrQo,https://api.spotify.com/v1/audio-analysis/1Qdnvn4XlmZANCVy3XjrQo,277840,4
0.626,0.909,1,-4.419,0,0.131,0.00205,5.19e-06,0.29,0.737,140.027,audio_features,2ipYQ6pcabz1NovVrr9LKH,spotify:track:2ipYQ6pcabz1NovVrr9LKH,https://api.spotify.com/v1/tracks/2ipYQ6pcabz1NovVrr9LKH,https://api.spotify.com/v1/audio-analysis/2ipYQ6pcabz1NovVrr9LKH,201429,4
